Iteration;Lambda;X1;X2;F_x;norm_X
;Rosenbrok;;;;
0;;-2;2;;
1;0,000337832988800269;-1,45744021998677;2,13513319552011;6,0511150765;0,197684121586523
2;0,000337832988800269;-1,45859753924586;2,13422698583603;6,0492179746;0,000568596596142965
3;0,00148604547836447;-1,45632386406298;2,13242197761643;6,0468505035;0,00112301633822611
4;0,000113312629199899;-1,45742404821898;2,13190696043102;6,045051484;0,000470424821991841
5;4,94427190999916E-05;-1,45716763432932;2,13190038744113;6,0450050624;Restart
6;0,00194771559036178;-1,45746634079337;2,12522917101977;6,0392450677;0,00258601581404261
7;0,000291145618000168;-1,45496722943639;2,125104692084;6,0335472473;0,000970986609619703
8;4,94427190999916E-05;-1,45532027330045;2,12481643368984;6,0333026933;0,000176969175377847
9;0,00016;-1,45568483089885;2,12415094621016;6,0330223668;0,000294630836378643
10;4,94427190999916E-05;-1,45497808988933;2,12422688798158;6,0321963829;Restart
11;0,0268340575707089;-1,41840788870489;2,04624018358174;5,9667524868;0,0334539774128953
12;0,000291145618000168;-1,42694981620996;2,04223628636293;5,8937462756;0,00378899860282605
13;2E-05;-1,42619000340276;2,04243449537736;5,8934817969;0,000315184377223489
14;-1E-05;-1,42643249114633;2,04238362065096;5,8934636139;Restart
15;0,104375042987324;-1,32742116073095;1,72199528908486;5,5773027172;Restart
16;0,000291145618000168;-1,3123275867988;1,72665963390991;5,3488444078;0,00726592226517928
17;0,000197770876399966;-1,31071108884793;1,72657543790726;5,3468021829;0,000746363244022917
18;0,00386970318717147;-1,30974225946247;1,7133073710558;5,3353576498;0,00613703270416222
19;4,94427190999916E-05;-1,30749727886218;1,71398405763319;5,3265105465;0,00108725178308804
20;4,94427190999916E-05;-1,30653057486101;1,71417604279308;5,3252011209;Restart
21;0,0102475073273432;-1,2886108479428;1,68485218676455;5,2969552797;0,0159445888556253
22;0,000337832988800269;-1,29399603033149;1,68156265806429;5,2675113664;0,00297500223545825
23;2E-05;-1,29360351996623;1,68164349955307;5,2673960482;0,000188871256002236
24;-5E-06;-1,29367844344102;1,68163227095311;5,2674062518;Restart
25;0,0276573533643756;-1,26973201622765;1,59281504020777;5,1893363163;Restart
26;0,000337832988800269;-1,26000594282452;1,59543721241215;5,1137455999;0,00494524037212305
27;0,346046129744092;-0,762752424916325;0,551119710382846;3,2013705177;Restart
28;0,000791083505599866;-0,742368695029448;0,560825213723125;3,0452847215;0,023991324233148
29;0,00430564530561669;-0,739332117350058;0,542693690725858;3,0268115133;0,0197593772821147
30;0,000409164944001346;-0,732389314772759;0,545404678393351;3,0092917751;Restart
31;0,0241097577980684;-0,692604330116621;0,458507614264335;2,9098243529;Restart
32;0,000879254651196366;-0,676326523573452;0,465961282379439;2,8173701218;0,0215539995586944
33;0,102044866242747;-0,424084991524592;0,145968476331069;2,1428008178;Restart
34;0,00152767424639408;-0,397823346793367;0,166671275554641;1,9609793203;0,0745606994100282
35;0,033711954579385;-0,294926088295726;0,0587555511054746;1,7565034149;Restart
36;0,002030973126421;-0,270880716792507;0,0816859253512736;1,6220426794;0,110488237973446
37;0,0182216716551774;-0,210276353344251;0,0224614279044721;1,5120956221;Restart
38;0,00249264323841831;-0,189087122425154;0,0441521270698518;1,4209811395;0,143388612528815
39;0,0120398642443478;-0,146951897029926;0,00410225829766211;1,3460977657;0,299383492458714
40;0,00121907523680633;-0,133961352470365;0,0243699697126399;1,289995545;Restart
41;0,0153516065528657;-0,0748982520353804;-0,015079518842922;1,1982108291;0,521637395794583
42;0,00302962049923607;-0,0581268473330849;0,00992296388660769;1,1239151243;0,394058670772596
43;0,00064;-0,0566782371363904;0,00114531180962651;1,1169961915;0,15086863391786
44;0,0787982302471848;0,282414633486448;0,0612425317976423;0,5492111079;6,07476380960866
45;0,000337832988800269;0,284702084051241;0,0826253601171642;0,5118976248;Restart
46;0,0041709317824533;0,29812746462846;0,0800058757254071;0,5005000377;0,0461412459670873
47;0,00333084909451791;0,300425050021889;0,0918358215316952;0,4896549437;0,0390409140353319
48;0,000791083505599866;0,304940705911159;0,0880429567442464;0,4855535926;0,0187720387309847
49;0,000648419595197712;0,304451229980227;0,0918524817898584;0,4838583275;0,0121010936421538
50;0,000291145618000168;0,306537039465763;0,0897547822914983;0,4826634344;Restart
51;0,210259035455721;0,672680516672392;0,443845654988087;0,1146262163;1,59468572124321
52;0,000933747416002019;0,66955465747103;0,447077732630406;0,1093443601;0,00557921229007297
53;0,000337832988800269;0,670446686894207;0,447054729775385;0,1092027145;0,00110834525527098
54;0,439075997584534;0,963869301552811;0,927793427580208;0,0014618281;0,698923103993104
55;8,44582472000673E-05;0,963459052848747;0,928021580516538;0,0013406124;Restart
56;0,00102191856159852;0,963425867216826;0,928116318907273;0,0013382013;Restart
57;0,00107641132640417;0,963522710553785;0,928147785732149;0,0013358014;7,61180079825925E-05
;Extremum;0,963522710553785;0,928147785732149;0,0013358014;0,0805812220094492
