Iteration;Lambda;X1;X2;F_x;norm_X
2;0,014;167;2;;
5;0;195;4;;
10;0,001;446;10;;
50;0,125;1780;50;;
100;0,353;2424;75;;
250;1,419;2832;102;;
500;10,3;4586;185;;
1000;25,441;4200;201;;
