Iteration;Lambda;X1;X2;F_x;norm_X
2;0,113;489;0;;
10;0,012;1821;0;;
50;0,073;8481;0;;
100;0,161;16806;0;;
250;1,034;41781;0;;
500;3,498;83406;0;;
1000;13,502;166656;0;;
