Iteration;deltaX1;deltaX2;X1;X2;F_x;dF_dX1;dF_dX2;norm_X
Rosenbrok;;;;;;;;
0;;;-2;2;409;0,00748129675810461;1,97007481296758;
1;2,95939139365773;-11,7932294343511;-1,9925187032419;3,97007481296758;8,95516850251442;2,95939139365773;-11,7932294343511;1,97008901791021
2;1,89018140672736E-05;8,75803397215111;0,966872690415839;-7,8231546213835;7670,25297978974;1,89018140672736E-05;8,75803397215111;12,1588756845401
3;0,0331084054042945;0,0640244779923837;0,966891592229906;0,934879350767602;0,00109616666507084;0,0331084054042945;0,0640244779923837;8,7580339721715
4;1,94039942447155E-09;0,00109617038921372;0,9999999976342;0,998903828759986;0,000120158101417088;1,94039942447155E-09;0,00109617038921372;0,0720784315215887
5;4,25400159542733E-10;8,50800429745837E-10;0,9999999995746;0,9999999991492;1,80965295740215E-19;4,25400159542733E-10;8,50800429745837E-10;0,00109617038921544
;;Extremum;0,9999999995746;0,9999999991492;1,80965295740215E-19;;;
