Iteration;Lambda;X1;X2;F_x;norm_X
;Rosenbrok;;;;
0;;-2;2;;
1;0,000333126291998991;-1,46499917504962;2,1332505167996;6,09304838287644;0,551345248392462
2;0,100520582501501;-1,45204966167195;2,08311041591599;6,07674797469092;0,051785322373589
3;9,59030510262374;-1,24600207993792;1,49251544350707;5,40459422281051;0,625506216894072
4;32,217561514771;-0,89656033950717;0,747742597684972;3,91141358792425;0,8226761950058
5;6,41290108010759;-0,90126808357866;0,810639011804491;3,61509097639246;0,0630723533993834
6;9,95530524420177;-0,694754515066791;0,440573821547455;3,04951819979096;0,423787799517026
7;10,1345439538471;-0,529494170662645;0,222147225871936;2,67827259088995;0,273899907139403
8;20,0120453117825;-0,442657738932159;0,214136748778179;2,11435214481512;0,0872051238113501
9;9,16406340607577;-0,287199035889011;0,0541686731775517;1,73705308914291;0,223063205310123
10;4,34630079580941;-0,19674114894654;-0,00576635865609428;1,62997804940363;0,10851192262142
11;47,507916749972;0,133107280034349;-0,0125203202778179;0,842935855716878;0,329917568642151
12;3,74965282069083;0,121548915390493;0,0109036880586481;0,773174346970982;0,0261204892715888
13;9,70448693978004;0,282204021859552;0,0549225955351084;0,576321674735079;0,166576491288555
14;14,5180940456824;0,445773290861934;0,169606978282448;0,391888108451458;0,199768399423212
15;8,80702921840861;0,460131743351041;0,214192183000878;0,29206829973992;0,0468402138943262
16;6,93944958014842;0,579755028718172;0,320566481742468;0,200784255940878;0,160078798829799
17;6,51452469790939;0,673552854907817;0,432476595447471;0,151498395854937;0,146020223761538
18;11,3250359250811;0,713967949233547;0,51450410073025;0,0840742603495763;0,0914433785042633
19;4,99598998139572;0,794968068189124;0,623557472872496;0,0491222721743474;0,135844238915064
20;4,10945409928586;0,856346861498243;0,721331760399662;0,0350318728459239;0,1154433522102
21;8,91087301575843;0,891137106515076;0,796914824158631;0,012629250310007;0,0832055327218315
22;3,15899029427307;0,939522298649034;0,879280580867407;0,00482826566009625;0,0955261466617876
23;3,85115002117813;0,981494162032241;0,959592881461556;0,00173966214034497;0,090618447032508
24;2,48569597823063;0,983201623865615;0,966760689333205;0,000282751789732478;0,00736837129882152
25;1,98621281778019;0,998856363168361;0,997421758219006;9,85043256000464E-06;0,0344263272490232
26;1,20270308722952;0,999578201718031;0,999166669719274;1,88091310432097E-07;0,00188832386934976
27;0,968044965925365;0,999998168751135;0,999995636210814;5,25349133660253E-11;0,000929278081625663
28;1,00931806525418;0,999999975836067;0,99999995230781;6,2430396382444E-16;4,67912911032241E-06
;Extremum;0,999999975836067;0,99999995230781;6,2430396382444E-16;
