Iteration;Lambda;deltaX1;deltaX2;X1;X2;F_x;dF_dX1;dF_dX2;norm_X
;x^2 - 2xy + 3y^2 + x -4y - 4;;;;;;;;
0;;;;0;2;5;2;-9;
1;0,349840165375871;0,210127765510875;1,25741159878496;0,699680330751742;-1,14856148838284;-4,41998259945306;0,600639338496517;3,59424595353135;3,22536695762954
2;0,349840165375871;0,0631055010381016;-0,502160727872914;0,909808096262617;0,108850110402124;-5,85931861702899;0,180383807474767;-1,4354004416085;1,27484807196683
3;0,156453278208043;0,0193909024473571;-0,0840323109634595;0,938029734277692;-0,115722994228798;-6,08509905760855;0,123940531444615;-0,537108023084808;0,226339435750434
;;;Extremum;0,938029734277692;-0,115722994228798;-6,08509905760855;;;
