Iteration;Lambda;X1;X2;F_x
;Himmelblau;;;
0;;0;0;170
1;0,1510578984375;2,114810578125;3,323273765625;48,2003313987496
2;0,0010239765625;2,12995319748852;3,24600139782776;42,4599822928046
3;0,00158915551757813;2,15550335373054;3,13930710204159;35,4406385750524
4;0,00233368579101563;2,19679545393975;3,00747213591976;28,019351033099
5;0,00175767065429688;2,23079280549699;2,9289152399635;24,0878981759312
6;0,00290151171875;2,28880969684382;2,81738226771567;19,0769430075422
7;0,0026139150390625;2,3423944952633;2,73772931070718;15,7548967024444
8;0,0036831767578125;2,41727261078022;2,64372386105905;12,1069926373161
9;0,00478727734375;2,51055748310209;2,54595396674054;8,59724759526664
10;0,00479109375;2,59496427159164;2,46935233836005;6,09363493853135
11;0,005039328125;2,67189103000477;2,40320847923641;4,21983438149328
12;0,00438401171875;2,7275049296761;2,35499708894509;3,07560372199665
13;0,0053532587890625;2,7842890549687;2,30368573723033;2,08206989536781
14;0,0039661826171875;2,81733332140712;2,27129172023021;1,57899098984775
15;0,00339890283203125;2,8410090225978;2,24652954568528;1,25368606000009
16;0,004091216796875;2,86545827712588;2,21946805265931;0,951003272705262
17;0,003999890625;2,88524410783052;2,19591891634913;0,73014886759473
18;0,00592403125;2,90964332387317;2,16479504046755;0,491487602492611
19;0,0035790283203125;2,92075540047791;2,14896734413685;0,392863930485382
20;0,00364075;2,93045257985566;2,13443656017951;0,313750648212219
21;0,0041143310546875;2,9398589674275;2,11964288717823;0,243715460722968
22;0,005675271484375;2,95080311409825;2,10151671602602;0,171392306472107
23;0,00354302099609375;2,95619894182709;2,0919363366001;0,139032087715422
24;0,00367193212890625;2,96109371396142;2,08296394488266;0,112088636964914
25;0,004328052734375;2,96613448408417;2,07344118544344;0,08691954305921
26;0,004390302734375;2,97050394900065;2,06491053626059;0,067288857424887
27;0,00468182470703125;2,97449525487727;2,05688900744181;0,0512611603363265
28;0,0050920009765625;2,97818975964903;2,04926099826945;0,0381444434974163
29;0,006379734375;2,98208840823041;2,04100536303937;0,0262172128079402
30;0,004843169921875;2,98447802254283;2,03580242007907;0,0198922343968915
31;0,00382314453125;2,9860974248115;2,03222377027976;0,0160640012138806
32;0,006085505859375;2,98839216561825;2,02710460605984;0,0113134851972924
33;0,00458511572265625;2,98982195306384;2,02386695322566;0,00874807812371271
34;0,00505948046875;2,99119784692381;2,02072564061557;0,00657934246325954
35;0,0056944140625;2,99252994493841;2,01765977481837;0,00476449385049649
36;0,0069506640625;2,99390259909818;2,01447552254628;0,00319264026875487
37;0,00470564404296875;2,99465688407321;2,012710989961;0,0024582857937541
38;0,00724063671875;2,99567124048341;2,01032894610599;0,00162008012363572
39;0,0062185859375;2,99637419257616;2,00866838151671;0,00113954398781484
40;0,006730556640625;2,99700985645975;2,00716130635522;0,000776823387043648
41;0,00396662744140625;2,9973180864661;2,00642809087614;0,000625548739221623
42;0,007168748046875;2,99781722662844;2,00523911819037;0,000415148957665037
43;0,0065399375;2,99818714008936;2,0043555878548;0,00028673688620175
44;0,0076798671875;2,99854744282112;2,0034934197337;0,000184330706149717
45;0,0071070224609375;2,99881424599646;2,00285377267565;0,000122948034107813
46;0,0039515556640625;2,99893523069885;2,00256334117089;9,91751332540184E-05
47;0,004488390625;2,99905858545849;2,00226707449696;7,75577586162372E-05
48;0,005589025390625;2,99919434032454;2,00194084937138;5,68288702785812E-05
49;0,0073280341796875;2,9993465962417;2,00157473225839;3,74002213274307E-05
50;0,004895625;2,99942904356283;2,00137631703153;2,85649218365682E-05
51;0,006061779296875;2,99951822479658;2,00116161710476;2,03446670787613E-05
52;0,006115109375;2,99959411457211;2,00097883591117;1,44438672441719E-05
53;0,004713154296875;2,99964337903374;2,00086013770606;1,11522073542274E-05
54;0,004791779296875;2,99968737890712;2,00075410018866;8,57132636664286E-06
55;0,0068045224609375;2,99974214336779;2,00062209322349;5,83251751112404E-06
56;0,0049504609375;2,99977499957893;2,00054287190179;4,44133787600421E-06
;Extremum;2,99977499957893;2,00054287190179;4,44133787600421E-06
