Iteration;Lambda;X1;X2;F_x;norm_X
2;0,132;17;0;;
10;0,007;65;0;;
50;0,008;305;0;;
100;0,018;605;0;;
250;0,056;1505;0;;
500;0,201;3005;0;;
1000;0,714;6005;0;;
