Iteration;Lambda;X1;X2;F_x;norm_X
2;0,067;177;6;;
5;0,002;390;14;;
10;0,004;550;22;;
50;0,205;2329;100;;
100;0,624;3845;172;;
250;3,286;5170;256;;
500;15,503;4708;262;;
1000;40,747;6262;362;;
