Iteration;Lambda;X1;X2;F_x;norm_X
2;0,02;112;2;;
5;0;112;2;;
10;0;112;2;;
50;0,024;112;2;;
100;0,029;112;2;;
250;0,162;112;2;;
500;1,313;112;2;;
1000;14,206;112;2;;
