Iteration;Lambda;X1;X2;F_x;norm_X
2;0,084;42;6;;
10;0;35;25;;
50;0,054;35;125;;
100;0,032;35;250;;
250;0,418;35;625;;
500;3,248;35;1250;;
1000;39,864;35;2500;;
