Iteration;Lambda;X1;X2;F_x;norm_X
;Himmelblau;;;;
0;;-2;2;;
1;0,000333126291998991;-1,46499917504962;2,1332505167996;6,09304838287644;0,551345248392462
2;0,0464010922179379;-1,45940815849336;2,11000916738439;6,08814238957813;0,023904388483538
3;-8,9433900529608;-1,24984107212122;1,50441976837441;5,39451697405208;0,640825158591466
4;-0,888450561327105;-0,95653808682134;0,852071977678978;4,22359591386642;0,715251201474725
5;-3,35161857361033;-0,947182674968439;0,899932491831764;3,79229180480798;0,0487663054362994
6;0,0592828113898034;-0,746253696839888;0,515412804054096;3,22147574768117;0,433852330338813
7;-1,50421315549594;-0,601346600392636;0,302128136385924;2,91821215468291;0,257853477896064
8;40,6250253883342;0,0814497813849658;-0,00824240843989904;0,865865455934871;0,750027182216793
9;-0,0551110733889307;0,0762806630917578;0,00111933429337476;0,855465854365816;0,0106940175300578
10;-4,00247359685795;0,233059000849848;0,0281845000938818;0,656486626991799;0,159097361354608
11;-1,04022965395504;0,401663714749917;0,130698899016986;0,451855656900379;0,197323976079669
12;14,5633782037976;0,415970587874286;0,175566214233995;0,341732816656437;0,0470931268167569
13;-0,584640422066681;0,539625338184;0,274638504995483;0,239358256177757;0,158448149471323
14;-2,73524793248411;0,635730971505143;0,381428387147168;0,184336673714659;0,143667573537068
15;1,89927102464616;0,680749094957007;0,468907511720487;0,104933153917889;0,0983830710805554
16;-0,556596021026175;0,765220274402897;0,576441030549586;0,0634408526203255;0,136743693926806
17;-2,17743164684596;0,827261363708867;0,671042789016684;0,0475770801212236;0,113130851085539
18;3,07847641044059;0,873647561618293;0,767152141598594;0,0174797671062188;0,106717791441757
19;-0,498707325575285;0,924677829796448;0,851278101705611;0,0070804198302254;0,0983934217021741
20;-2,50402411550665;0,966455312983383;0,929157549811596;0,00350504875838967;0,0883774096629192
21;0,579418296149442;0,974698418648508;0,950437311886077;0,000656194393776485;0,0228205404176349
22;-1,21209584693783;0,995267278976876;0,989899542008245;6,56180430955817E-05;0,0445010743850401
23;-0,784283259921119;0,999270261006346;0,998583753649518;7,14840465180115E-07;0,00956239493843906
24;-0,838101730144259;0,99997681750693;0,999950127121879;1,76833567673425E-09;0,00153824528424078
25;-1,07980140328482;0,999999966648198;0,999999935457757;1,57949012985508E-15;5,49249766904259E-05
;Extremum;0,999999966648198;0,999999935457757;1,57949012985508E-15;
